"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007","P009008","P009009","P009010","P009011","P009012","P009013","P009014","P009015","P009016","P009017","P009018","P009019","P009020","P009021","P009022","P009023","P009024","P009025","P009026","P009027","P009028","P009029","P009030","P009031","P009032","P009033","P009034","P009035","P009036","P009037","P009038","P009039","P009040","P009041","P009042","P009043","P009044","P009045","P009046","P009047","P009048","P009049","P009050","P009051","P009052","P009053","P009054","P009055","P009056","P009057","P009058","P009059","P009060","P009061","P009062","P009063","P009064","P009065","P009066","P009067","P009068","P009069","P009070","P009071","P009072","P009073",
"1500000US420035236002","Block Group 2, Census Tract 5236, Allegheny County, Pennsylvania","922","14","908","885","586","284","0","15","0","0","23","20","11","2","5","0","0","2","0","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035236003","Block Group 3, Census Tract 5236, Allegheny County, Pennsylvania","2105","46","2059","2005","1398","581","0","16","0","10","54","44","32","0","1","0","0","8","2","0","0","0","0","0","0","1","0","9","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035237011","Block Group 1, Census Tract 5237.01, Allegheny County, Pennsylvania","760","1","759","732","546","182","2","2","0","0","27","24","19","0","4","0","0","1","0","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035237012","Block Group 2, Census Tract 5237.01, Allegheny County, Pennsylvania","1761","17","1744","1722","1485","231","2","2","0","2","22","21","17","0","0","0","0","3","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035237013","Block Group 3, Census Tract 5237.01, Allegheny County, Pennsylvania","910","13","897","890","790","91","2","7","0","0","7","7","3","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035237014","Block Group 4, Census Tract 5237.01, Allegheny County, Pennsylvania","748","4","744","741","721","20","0","0","0","0","3","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035237021","Block Group 1, Census Tract 5237.02, Allegheny County, Pennsylvania","1835","27","1808","1766","1462","271","4","13","0","16","42","40","26","3","1","0","0","4","5","0","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035237022","Block Group 2, Census Tract 5237.02, Allegheny County, Pennsylvania","1599","24","1575","1549","1012","503","6","27","0","1","26","24","13","4","1","0","0","3","3","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035237023","Block Group 3, Census Tract 5237.02, Allegheny County, Pennsylvania","1141","11","1130","1097","790","297","0","7","0","3","33","31","19","4","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035237024","Block Group 4, Census Tract 5237.02, Allegheny County, Pennsylvania","605","10","595","577","480","87","0","7","0","3","18","11","5","1","0","1","1","3","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035238001","Block Group 1, Census Tract 5238, Allegheny County, Pennsylvania","1288","14","1274","1245","1098","130","2","9","0","6","29","29","15","2","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035238002","Block Group 2, Census Tract 5238, Allegheny County, Pennsylvania","816","24","792","776","628","142","0","6","0","0","16","16","12","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035238003","Block Group 3, Census Tract 5238, Allegheny County, Pennsylvania","840","9","831","827","727","97","1","2","0","0","4","4","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035238004","Block Group 4, Census Tract 5238, Allegheny County, Pennsylvania","1707","10","1697","1686","1627","52","0","6","0","1","11","11","6","0","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035240001","Block Group 1, Census Tract 5240, Allegheny County, Pennsylvania","621","22","599","591","547","43","0","1","0","0","8","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035240002","Block Group 2, Census Tract 5240, Allegheny County, Pennsylvania","1036","15","1021","1007","906","94","0","3","0","4","14","14","6","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035240003","Block Group 3, Census Tract 5240, Allegheny County, Pennsylvania","817","17","800","785","737","47","1","0","0","0","15","14","10","0","1","0","0","1","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035251001","Block Group 1, Census Tract 5251, Allegheny County, Pennsylvania","2054","28","2026","2013","1983","17","1","10","0","2","13","13","4","3","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035252001","Block Group 1, Census Tract 5252, Allegheny County, Pennsylvania","1432","13","1419","1406","1374","22","3","7","0","0","13","9","4","3","0","1","0","0","0","0","1","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035252002","Block Group 2, Census Tract 5252, Allegheny County, Pennsylvania","575","7","568","565","551","5","0","9","0","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035253001","Block Group 1, Census Tract 5253, Allegheny County, Pennsylvania","780","7","773","769","762","5","0","2","0","0","4","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035253002","Block Group 2, Census Tract 5253, Allegheny County, Pennsylvania","1462","38","1424","1416","1388","9","0","17","0","2","8","7","2","4","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035261011","Block Group 1, Census Tract 5261.01, Allegheny County, Pennsylvania","744","10","734","728","727","1","0","0","0","0","6","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035261012","Block Group 2, Census Tract 5261.01, Allegheny County, Pennsylvania","2572","17","2555","2534","2429","84","1","16","0","4","21","21","11","3","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035261013","Block Group 3, Census Tract 5261.01, Allegheny County, Pennsylvania","2529","25","2504","2475","2325","109","3","36","0","2","29","29","9","3","8","0","0","5","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035261014","Block Group 4, Census Tract 5261.01, Allegheny County, Pennsylvania","1057","8","1049","1046","1029","16","0","1","0","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035261021","Block Group 1, Census Tract 5261.02, Allegheny County, Pennsylvania","2120","24","2096","2086","2079","6","0","1","0","0","10","8","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035262011","Block Group 1, Census Tract 5262.01, Allegheny County, Pennsylvania","1255","11","1244","1233","1201","31","0","0","0","1","11","10","5","1","2","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035262012","Block Group 2, Census Tract 5262.01, Allegheny County, Pennsylvania","2435","14","2421","2401","2330","62","1","8","0","0","20","16","4","4","6","1","0","1","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035262021","Block Group 1, Census Tract 5262.02, Allegheny County, Pennsylvania","1188","8","1180","1170","1103","48","0","18","0","1","10","10","6","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035262022","Block Group 2, Census Tract 5262.02, Allegheny County, Pennsylvania","2644","32","2612","2592","2275","194","1","107","2","13","20","19","8","1","2","0","0","3","0","0","0","0","0","0","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035262023","Block Group 3, Census Tract 5262.02, Allegheny County, Pennsylvania","1228","10","1218","1199","1096","94","1","7","0","1","19","17","14","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035263011","Block Group 1, Census Tract 5263.01, Allegheny County, Pennsylvania","1725","15","1710","1703","1650","41","2","10","0","0","7","7","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035263012","Block Group 2, Census Tract 5263.01, Allegheny County, Pennsylvania","2380","15","2365","2340","2275","40","6","15","0","4","25","24","13","1","5","0","0","4","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035263021","Block Group 1, Census Tract 5263.02, Allegheny County, Pennsylvania","1911","21","1890","1878","1793","46","2","33","0","4","12","12","6","1","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035263022","Block Group 2, Census Tract 5263.02, Allegheny County, Pennsylvania","1074","2","1072","1059","1031","22","0","5","0","1","13","13","3","3","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035263023","Block Group 3, Census Tract 5263.02, Allegheny County, Pennsylvania","1215","22","1193","1160","1041","94","0","23","0","2","33","30","17","3","6","1","0","0","0","0","0","0","0","0","3","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035263024","Block Group 4, Census Tract 5263.02, Allegheny County, Pennsylvania","1049","10","1039","1018","920","69","2","27","0","0","21","21","9","1","4","0","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035509001","Block Group 1, Census Tract 5509, Allegheny County, Pennsylvania","821","14","807","754","424","311","7","10","0","2","53","49","35","3","0","0","0","9","0","0","1","0","1","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035509002","Block Group 2, Census Tract 5509, Allegheny County, Pennsylvania","1194","31","1163","1110","465","636","3","2","0","4","53","49","40","2","0","0","0","6","0","1","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035512001","Block Group 1, Census Tract 5512, Allegheny County, Pennsylvania","1078","39","1039","948","394","545","6","0","0","3","91","82","68","7","1","1","0","4","0","0","1","0","0","0","0","0","0","9","4","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035512002","Block Group 2, Census Tract 5512, Allegheny County, Pennsylvania","1139","29","1110","1092","945","137","2","2","2","4","18","18","15","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
